;userID;ISBN;bookRating
30057;16634;023108028X;8
34089;104812;038532720X;6
27698;99441;048627053X;9
16314;119517;1551668998;9
8906;27472;055321330X;8
12637;4017;038533334X;10
15373;46003;1583224890;10
46012;44252;067978148X;9
47910;51941;1563524872;8
6793;149598;1551668300;7
55537;84201;1885071337;10
17084;30461;042515601X;7
44970;40922;031218087X;6
46655;87141;1570620636;9
206;88733;043935806X;8
11550;124093;006101351X;7
46829;116948;067974066X;8
37847;104334;1551669633;7
5582;47316;1573220876;5
260;138602;043935806X;10
49102;55490;078691551X;10
1277;31556;039480001X;10
16872;3578;039396647X;10
46051;46534;031218171X;9
15333;150896;1561003913;7
10967;150979;1558531025;10
13862;88677;1551666030;8
50482;138441;1400100976;9
19614;94923;1400045088;5
19226;6242;1552782395;6
48032;52199;050552337X;9
44192;38273;059087585X;5
44775;83152;096268743X;10
13372;2766;038039586X;9
17924;114368;055329783X;5
5194;5582;044651652X;7
52707;138883;1576737535;10
19601;114368;082177512X;5
5744;35859;039914465X;2
4932;3167;034540288X;7
32042;84880;088038901X;7
42743;110973;039951645X;9
8791;88738;044922046X;10
17170;25827;1931561230;7
41985;144241;067167319X;7
19344;128119;015602943X;10
31270;111133;1878424114;7
50710;93047;1570980217;8
14965;127200;1566840287;9
25331;12824;1591822246;9
16826;110110;014004387X;8
26981;98391;1551669188;8
45780;85526;3822814962;8
47373;77860;1576831027;6
18925;118628;055337933X;8
22107;39502;042518272X;5
2244;89307;031298328X;8
46117;106294;1860492592;9
9409;132522;067172262X;10
17202;70649;1570613818;10
9121;49314;055357230X;7
5586;78015;1573220876;10
2573;113519;067941388X;7
601;140358;055358068X;5
22783;8066;076790382X;4
8625;148744;044021145X;10
8432;30972;044021145X;8
31599;16996;014034019X;9
56951;126697;068981321X;10
28428;114444;044920099X;7
22614;37597;055357115X;10
18649;82831;1888054557;10
45820;110361;1400030927;10
27097;88733;044098761X;10
34012;98391;1551667037;8
43604;95932;039526619X;8
5879;123825;044022103X;6
14561;127200;034528643X;5
18490;6575;1885171080;6
17424;126149;1566199697;10
43149;36715;1853260169;10
21170;49460;078688939X;7
20361;94347;006092411X;8
64075;135730;187825751X;7
1108;40367;1558743669;9
9587;109864;080410526X;9
37780;98391;044661114X;8
1264;277203;039480001X;9
11142;6242;038542017X;7
28104;98391;037325055X;8
8547;107244;044021145X;10
44964;40914;1555534007;9
37252;57986;039914112X;8
12250;23619;193156146X;10
8284;133747;042516313X;8
8083;37950;038549081X;8
40563;37950;002040400X;6
9401;37950;067172262X;10
11523;94952;006101351X;5
4293;17667;067976402X;8
36675;55927;068485760X;9
38479;29905;1556619340;7
53301;88733;087857395X;9
11677;32184;080213825X;5
31549;48355;1555832660;8
18593;98391;1551667509;10
19541;100906;080411109X;8
26487;104808;1841950955;2
31136;104113;1561707228;10
47120;49460;1400060761;8
23167;75591;037570910X;6
1819;57108;014029628X;7
49857;148514;1558744673;10
16281;45113;1551668998;8
2419;77526;043936213X;8
33272;150663;014200006X;10
58480;102702;045121028X;10
5373;152036;044651652X;10
16186;60244;081296683X;7
36770;98391;1551669390;9
38828;98391;155166920X;8
19349;14422;031242258X;7
56550;128040;078686401X;10
15045;123883;1558744630;5
13107;117132;051513399X;8
6546;146803;059035342X;9
17139;140069;038081658X;5
48767;98391;031286874X;9
59882;101796;1587883279;6
25953;78553;055358099X;10
4723;137589;038542471X;7
28003;90471;076455168X;9
24815;146348;1568846444;10
27278;137589;094202401X;9
28167;76151;051511992X;10
4497;125928;067976402X;9
31045;143427;1551668777;6
29801;105214;1573220221;10
18872;98391;1551669285;9
763;61854;067102423X;9
19675;16795;1555910807;8
11719;127168;080213825X;7
19375;6251;039923392X;10
2901;6575;1400034779;9
6939;278202;068815090X;3
32060;18311;1891620088;7
7856;140358;034538475X;5
3395;56856;044022165X;10
20901;136139;1573223425;9
37137;27169;1575661918;8
20293;27875;1558744592;8
65638;141310;1561840718;10
9181;98322;055357258X;7
5432;103467;034543479X;6
51808;139359;051770434X;8
30619;47779;044046126X;9
36865;28016;014015020X;10
25026;9908;1576739627;8
50010;74588;1565922840;9
27935;150968;1551666901;8
22384;7400;1560760516;7
55505;110040;055358037X;9
29628;37400;189206118X;8
51389;63625;1591823897;8
34495;96335;059043277X;5
36085;78834;1566400201;10
2796;6543;1400031354;7
44989;40943;030774017X;5
13134;93047;044990928X;8
1574;112001;044023722X;9
13434;10447;031231616X;8
13702;59172;067169071X;10
31355;38023;038075889X;6
48733;146778;038078775X;5
3342;16795;044022165X;5
23382;136491;1400060737;10
22714;136071;039914840X;10
9270;99955;059047071X;7
1585;117873;044023722X;8
56442;129851;1560242876;7
41300;95359;034535785X;7
51459;63956;1570360626;8
12932;114085;034537522X;10
36347;140358;006105710X;5
18781;94494;067973225X;6
2293;10560;038548951X;9
6840;15135;014025448X;7
6115;140555;068484477X;10
12705;144691;038533334X;7
44972;40922;039914868X;6
25882;66100;074341134X;7
30056;116183;006091260X;7
2976;67840;1400034779;10
31278;138045;1878424114;9
31590;46398;1896182178;5
52783;141310;1573181544;8
31562;16966;1573441546;9
24517;38023;1591824095;9
14290;75591;051512463X;7
29074;14888;051513239X;8
2861;113270;1400031354;8
42936;60244;1573229547;8
22165;7346;055357857X;7
24708;112109;042512164X;7
18161;144062;031242227X;8
19339;89602;015602943X;8
21223;22818;1558216847;9
387;51803;059030271X;10
13365;1129;1931520038;10
54552;89602;1566470722;5
13502;92547;089480829X;10
4443;101876;067976402X;8
33344;37950;060961097X;8
14159;117251;1573229326;10
15914;114988;006098824X;7
14201;64015;068483376X;7
6302;7072;059035342X;7
2000;277427;002542730X;10
17521;148898;1401300901;10
12106;30276;055357695X;8
40961;148258;068485614X;6
12419;12824;1558747346;9
31959;35857;1565070658;6
44512;125287;1572241357;8
3650;10314;1558744150;6
54880;150663;1578631351;7
19517;67085;080411109X;9
45825;152016;1400030927;8
1539;93179;044023722X;10
12652;37311;038533334X;8
27008;52614;1551669374;6
26917;99630;156512281X;7
41275;62558;002411510X;5
16169;13273;076422249X;9
1589;122440;044023722X;8
2855;101091;1400031354;10
17480;97874;006059537X;10
60496;126604;014029404X;10
19306;30531;014017737X;10
8004;27169;037382503X;8
7404;70401;1551669021;8
27903;113519;067003200X;8
46633;47316;1551668963;7
17782;100903;074322535X;10
11938;30487;006017143X;8
43025;76151;074324642X;10
38266;31040;1558745645;8
18963;114868;044809505X;10
19897;7346;042516988X;8
38819;58224;1551666596;9
4571;76352;1558744606;9
21532;11362;067189109X;7
2821;37974;1400031354;10
34949;45530;1563893339;10
19084;6543;1400031362;8
4833;53664;051512317X;9
11654;128331;081296666X;7
48879;54898;076073321X;9
24089;110040;1575001438;5
32692;19969;1884737110;8
8399;16488;044021145X;5
7599;141310;014036336X;8
45529;56856;059043053X;5
23500;70401;1551669234;10
19693;63956;1558538445;8
16299;86535;1551668998;10
4138;138543;055323370X;9
48836;54547;1579544177;5
39057;138382;037325993X;10
58486;102702;050552452X;10
22403;64946;043942089X;6
24350;16718;074322423X;8
11601;81298;1573225126;8
2829;54035;1400031354;8
37116;27169;1551663023;8
18550;43910;1555834310;9
8243;60392;042513699X;6
63621;130837;1564563111;10
19776;106988;157322202X;3
44098;38023;088404288X;5
6914;113270;014025448X;7
21659;51883;155166416X;10
25579;98391;1551668971;8
30929;113624;1551666561;5
59412;128835;051737997X;9
49740;88229;1557045267;10
14274;2110;051512463X;8
9088;95359;055356773X;6
49437;91341;078686317X;9
22838;8066;1573229377;6
11573;138995;006101351X;8
24105;58964;1592400876;8
21546;134294;067189109X;7
14536;60707;006109918X;7
25443;54193;157322930X;4
283;73394;055310666X;8
33301;35964;044900578X;5
24605;105517;1576751511;9
21964;59189;1551668440;8
25229;139913;1551665999;8
59880;101796;1570427135;9
12247;7283;193156146X;10
37772;102702;037383568X;10
14849;2766;059048575X;7
11937;23872;006017143X;10
147;25409;043935806X;10
19881;36749;042514545X;7
46642;115929;037321801X;9
45791;43309;1558536736;5
1496;69971;044023722X;3
60948;107784;055323322X;5
12738;98391;1551668785;8
13250;109461;037570504X;8
13021;65584;067101420X;9
5320;110440;044651652X;3
39234;30906;1557483159;9
44072;117123;034544244X;7
44887;40798;067189952X;7
28809;80683;038000917X;10
5781;446;039914739X;3
41069;148798;1557482640;10
39485;31315;037325038X;10
5840;34588;044022103X;9
2233;60707;031298328X;8
2119;23065;006440188X;8
33262;136139;1573221473;9
16260;112026;1551668394;8
17657;40889;1551668653;5
13034;141493;067101420X;9
29280;106198;044023719X;7
40239;51450;093194810X;10
25022;9908;1568655878;9
53796;107865;1582970254;8
6880;65258;014025448X;9
2123;49212;006440188X;10
15937;147141;006447187X;9
31276;134863;1878424114;7
7348;278356;006091646X;9
13347;53220;006109594X;8
10726;40889;155874262X;10
17591;81249;1573227331;9
12701;139467;038533334X;9
46159;44893;044167402X;9
25284;81298;1561797111;7
2759;105517;080411918X;9
14873;108763;1550548913;7
19252;6242;1894294424;8
7967;4385;037329011X;10
27513;87141;1568304706;7
10951;105517;1558531025;6
40526;129716;051770370X;10
20654;86170;039914675X;7
7492;141491;006016848X;5
31033;126196;1551668696;9
14302;129074;051512463X;7
39419;40104;1558749705;6
24529;30035;055314300X;8
50746;67547;1577310934;10
15029;63452;1558744630;8
27701;129716;048627053X;8
18223;36609;061810450X;2
8523;88733;044021145X;7
12461;651;1563899388;6
8044;9908;038076654X;10
16880;8681;1573225517;10
3706;148744;1558744150;8
10739;64241;155874262X;8
76;76151;038550120X;10
63594;126814;1582340641;5
10829;104636;1558745718;9
158;32122;043935806X;10
16491;36606;1558746463;5
9375;114368;067164257X;5
53217;124414;1550548417;5
38869;55493;034544907X;7
7265;51450;051513287X;9
6308;9747;059035342X;10
28576;125692;060960225X;9
3874;135045;034539657X;9
20931;53278;1573228737;7
54508;102542;014027166X;2
15629;53663;044661064X;8
5743;31315;039914465X;8
48842;54576;193116603X;10
17512;36609;1401300901;8
6448;87141;059035342X;10
17476;33862;006059537X;8
3003;89602;1400034779;8
40923;42323;1576736202;9
3683;104636;1558744150;5
47141;122429;1590300475;6
40282;32049;1573220795;6
42036;128915;078601475X;9
28151;16795;051511992X;10
37136;147965;1551666928;6
38931;150327;044651506X;8
3927;143175;1578151929;8
18647;46145;1888054557;10
30416;86170;006017613X;7
46280;95923;006008460X;10
59447;122429;1563973723;6
10533;78834;014028009X;7
29199;98758;1562827545;8
27647;124065;1892213761;10
7136;56246;039592720X;10
5401;278007;034543479X;8
51132;112001;1565122054;10
44226;123094;1884364268;8
33163;98391;068486522X;8
51599;125411;1573221716;8
54181;76499;9684111819;10
32264;19145;1880985322;6
238;115572;043935806X;10
12203;67627;006015781X;7
45057;49889;1562477862;8
50645;72785;067943335X;6
18221;23768;061810450X;2
27851;13221;077109969X;8
58614;126240;1551666820;5
11343;95359;1931081727;9
7003;278221;1576738469;7
19698;6251;1561633259;7
5664;68555;1556611536;8
44320;38661;1563246015;4
13223;43481;037570504X;5
47903;55492;1562450891;8
12513;130950;038529929X;7
27473;93047;088730866X;7
6963;60684;006093090X;7
23919;74187;1884910394;8
2258;120178;031298328X;5
4446;102967;067976402X;7
34309;98391;055380247X;8
21118;20971;055357809X;8
8470;51252;044021145X;8
15317;110361;1400032717;7
37081;41364;1564142965;2
12833;144531;055321313X;9
46860;127200;1582402531;8
57534;94347;067165828X;8
7374;278390;044661257X;8
20065;6532;1853260614;8
26572;107784;038081806X;5
5976;25253;068484477X;10
3981;113519;067976397X;9
51929;148258;038572019X;9
3645;278137;1558744150;9
44633;98391;052594575X;9
12848;60244;014016930X;9
31142;127826;1562920448;5
18202;4785;038070613X;9
33857;142524;1573225320;9
13942;69078;843760494X;10
16297;82497;1551668998;8
63080;123883;1575666987;5
48967;129008;042518546X;8
48609;130636;1565048032;7
47346;85757;015626224X;8
2434;125701;043936213X;10
59437;106768;1580631606;8
17730;108197;1880656124;10
11229;37644;059043893X;4
1956;24452;1551668726;10
38616;30072;1569319480;8
17001;75591;067088300X;9
52705;115751;1576737535;10
15153;8681;044900483X;7
8539;102967;044021145X;6
15439;46099;006099486X;8
24784;31466;051512558X;10
13892;49289;038082101X;8
14367;98391;1551666855;9
13064;65877;067102535X;10
8853;112979;051512608X;3
21688;81609;1551667401;5
39798;139634;1555611664;5
41131;72470;044021646X;9
34056;148966;037376555X;5
31794;20961;038080297X;8
11267;62542;1551667894;10
12058;48975;055356160X;8
35064;100264;038531695X;9
22837;125540;1573223786;7
28073;98391;039915034X;10
6294;3418;059035342X;10
7755;93629;034538184X;8
14186;2041;068483376X;1
43635;39227;055329024X;9
26315;102647;1551668246;6
1651;147947;044023722X;6
23190;31846;038549730X;9
20113;140265;037570485X;9
40400;127048;067187120X;5
12686;104144;038533334X;8
2657;69971;080410753X;10
4759;143175;051511331X;9
15891;29526;006098824X;9
32245;101606;072253955X;7
17342;100906;031205436X;8
36072;125692;1558532331;10
46977;48975;038097407X;7
671;86368;034541389X;8
5571;144899;044900371X;8
55448;101620;068984607X;10
43110;98391;055380300X;10
3818;87141;006109174X;8
45457;141600;1897959206;9
8953;30029;055329170X;7
4120;132375;076790592X;10
31637;82673;055334949X;8
45826;152645;1400030927;6
6290;1733;059035342X;10
25221;83637;1400060117;9
28790;104636;034532532X;7
14771;88733;039914210X;8
38120;56307;019282760X;5
28078;36836;006018311X;5
28149;13552;051511992X;7
1304;132836;039480029X;10
44150;142524;9129622425;10
6947;127129;1401030270;9
5156;89911;1558745157;9
21144;13552;067942573X;8
6356;31393;059035342X;10
1781;140763;014023313X;8
33695;139467;067156773X;9
19741;68846;1573221937;8
5201;14422;044651652X;7
1350;8066;044023722X;7
36627;67910;055329802X;9
30249;70931;1578591201;10
4040;144134;052594544X;5
3809;98391;1590521986;9
5701;33974;1576730360;8
31862;69697;084394952X;10
34948;23872;1563893339;8
11751;30276;068484267X;7
27889;85268;039914787X;8
4693;45418;038542471X;7
2440;143163;043936213X;10
21143;12194;067942573X;10
25241;43910;1573222267;8
16255;67775;1551668394;8
34100;93985;1401351964;3
14844;29259;048626968X;5
19555;124597;080411109X;6
22047;49109;034539092X;8
12814;95359;055321313X;8
38002;53365;1579546463;5
28024;125736;037550298X;5
18459;92561;1558506462;10
858;110382;080410946X;7
4169;3344;042518336X;8
26964;152186;006009527X;9
29047;98391;082177557X;10
13949;69697;1551666189;9
21430;86051;006053429X;8
3164;277427;156865037X;7
16844;37950;155054439X;7
18451;28619;1558506462;10
770;70666;067102423X;5
16810;127359;039914613X;7
17823;106550;055327886X;5
25388;98484;034540727X;10
23950;138844;044920846X;8
5947;4017;068484477X;5
44434;38887;1558851070;7
19569;140763;080411109X;8
10872;101209;1558747109;5
35078;24186;1580630073;9
31971;67840;019285304X;10
47876;123867;1572301937;7
52346;76499;081120118X;5
3772;64436;1400031346;7
2109;136348;006092988X;9
5429;92810;034543479X;8
6671;49166;042518904X;8
4244;70415;088396631X;10
14126;64270;1573229326;7
13456;8734;089480829X;8
43834;37586;068485466X;6
44555;102702;074347628X;10
31545;139742;1550810510;7
2291;8066;038548951X;8
20201;75486;1570629137;8
48547;95359;044010047X;5
15150;2891;039597707X;7
52696;89391;1575661543;5
10773;113983;155874262X;5
18704;85367;1558748040;4
382;35859;059030271X;10
26751;93363;087123940X;7
18024;66323;034540761X;6
36563;69120;006250746X;10
9374;112559;067164257X;8
31346;51883;037327307X;10
17867;98391;037319692X;10
27498;12824;067103264X;8
30301;61901;068483958X;10
32721;80954;015668568X;7
22855;8066;1585670227;10
6327;22625;059035342X;10
10588;145332;014028009X;8
9514;18082;080410526X;9
26786;68555;1556610599;8
29033;14698;1570428581;7
15103;36609;1401301061;10
3176;109574;1572304510;10
31961;102359;1565070658;9
51629;115751;1576738191;9
24765;21011;044990945X;7
38978;59499;1573229865;7
37164;75081;1567185657;8
28379;14683;1551660504;8
21117;19085;055357809X;9
18854;5582;1580050158;10
32724;110373;015668568X;8
15939;28523;006621016X;7
24798;104399;1569715416;10
18356;83637;044651862X;7
32506;145619;055323224X;8
45523;76499;044022702X;10
712;110912;055358295X;8
58726;98391;1576737489;9
24115;85757;1592400876;8
49253;102702;155166948X;10
55502;84024;055358037X;9
3802;89551;1588720756;10
7635;27875;030711886X;7
8445;37950;044021145X;6
40585;94951;034536161X;7
30975;40889;1551667002;7
20743;68029;068482440X;9
165;40415;043935806X;7
24372;133790;074322423X;5
32347;114629;1578561256;7
54378;147678;1565124219;9
